,Corporation,SDG(s) ,Source Name,Source,Source Type,Source Date,Source Author,Explicit or Implicit,Notes,Relevant Country
285,Oracle NetSuite Social Impact,17,Mission,http://www.netsuite.com/portal/industries/nonprofit/social-impact.shtml,Webpage,,,Implicit,"""Our mission is to support the success of nonprofits globally through the power of cloud technology. We offer product donations and discounts, pro bono services and capacity building to support organizations of all sizes in growing their mission.""",Sweden
286,PayAnywhere,0,,,,,,,No information found regarding SDGs,nan
287,People-OnTheGo,0,,http://www.people-onthego.com/,,,,,"A rather flimsy argument could be made for SDG 3 about wellbeing, since their webinars are often about mindfulness, but it's all in terms of company profit and efficiency",nan
288,Priority,2,Priority Gives Back,https://www.priority-software.com/us/about-us/corporate-responsibility-2/,Webpage,,,Implicit,"Employee volunteer program without main commitments; ""This is achieved through packing and distributing holiday gift baskets, hosting costume parties with entertainment and surprises at a local children’s hospital, volunteer house painting for the aged and underprivileged, and harvesting fruit and vegetables several times a year, all of which are donated to needy families.""",United States
289,Priority,3,Priority Gives Back,https://www.priority-software.com/us/about-us/corporate-responsibility-2/,Webpage,,,Implicit,"Employee volunteer program without main commitments; ""This is achieved through packing and distributing holiday gift baskets, hosting costume parties with entertainment and surprises at a local children’s hospital, volunteer house painting for the aged and underprivileged, and harvesting fruit and vegetables several times a year, all of which are donated to needy families.""",United States
290,QuestionPro,3,UCSF Case Study,https://www.questionpro.com/case-study/ucsf.html,Webpage,,,Implicit,"""The client needed a flexible and easy to use Internet software service to conduct a research study on stress, sexuality, and sexual dysfunction in American medical students""",United States
291,QuestionPro,4,UCSF Case Study,https://www.questionpro.com/case-study/ucsf.html,Webpage,,,Implicit,"""The client needed a flexible and easy to use Internet software service to conduct a research study on stress, sexuality, and sexual dysfunction in American medical students""",United States
292,QuestionPro,3,NHLBI Case Study,https://www.questionpro.com/case-study/NHLBI.html,Webpage,,,Implicit,"The National Heart, Lung, and Blood Institute uses QuestionPro",United States
293,QuestionPro,4,Case Study - Rosetta Stone,https://www.questionpro.com/case-study/rosetta.html?utm_content=45708967&utm_medium=social&utm_source=twitter,Webpage,,,Implicit,Rosetta Stone uses QuestionPro,nan
294,QuickBooks Made Easy,17,About Us,https://quickbooksmadeeasy.com/about-us/,Webpage,,,Implicit,"""Presently, Gregg is teaching a live seminar designed exclusively for nonprofit organizations around the country.""",United States
295,Rain Design,11,"Twitter: @_jayd3e, CEO",https://twitter.com/_jayd3e/status/1089794808628039680,Tweet,1/27/2019,"Joseph Dallago, CEO",Implicit,"""If one were interested in the current state of the union on where we are at in this process(promoting green energy technologies in developing countries), where would one start?""",Global
296,Rain Design,13,"Twitter: @_jayd3e, CEO",https://twitter.com/_jayd3e/status/1089794808628039680,Tweet,1/27/2019,"Joseph Dallago, CEO",Implicit,"""If one were interested in the current state of the union on where we are at in this process(promoting green energy technologies in developing countries), where would one start?""",Global
297,Reading Eggs,4,Who We Are,https://dev.blake.com.au/,Webpage,,,Implicit,"""Our mission is to help millions of kids around the world improve their literacy and numeracy skills in both a home and school setting.""",Australia
298,Reading Eggs,4,About Blake eLearning,https://readingeggs.com/about-blake/,Webpage,,,Implicit,"""Blake eLearning is a highly experienced team that specializes in creating high quality literacy products for schools and educators throughout the world""",United States
299,Refurbished Computers: Akooba,11,Building sustianability through environmentally responsible electronic reycling,https://www.akooba.com/electronics-recycling,Webpage,,,Implicit,"""Our Zero Landfill Policy represents our commitment to electronic recycling as we attempt to keep all electronics that pass through our facilities out of landfills.""",United States
300,Refurbished Computers: Akooba,13,Building sustianability through environmentally responsible electronic reycling,https://www.akooba.com/electronics-recycling,Webpage,,,Implicit,"""Our Zero Landfill Policy represents our commitment to electronic recycling as we attempt to keep all electronics that pass through our facilities out of landfills.""",United States
301,Refurbished Computers: BlueRange Technology,3,Healthcare Products,http://www.bluerangetech.com/healthcare-products/,Webpage,,,Implicit,"""BlueRange Technology partners with pharmaceutical institutions, hospitals and other healthcare facilities to delivery complete IT solutions. """,United States
302,Refurbished Computers: BlueRange Technology,4,Education: High Quality Hardware for Education Technology,http://www.bluerangetech.com/edu/,Webpage,,,Implicit,"""our full-service IT solutions offer K-12 schools new and certified refurbished computers and computer equipment,""",United States
303,Refurbished Computers: InterConnection,1,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Chile
304,Refurbished Computers: InterConnection,1,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Haiti
305,Refurbished Computers: InterConnection,1,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Japan
306,Refurbished Computers: InterConnection,1,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Pakistan
307,Refurbished Computers: InterConnection,1,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",United States
308,Refurbished Computers: InterConnection,3,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Chile
309,Refurbished Computers: InterConnection,3,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Haiti
310,Refurbished Computers: InterConnection,3,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Japan
311,Refurbished Computers: InterConnection,3,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Pakistan
312,Refurbished Computers: InterConnection,3,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",United States
313,Refurbished Computers: InterConnection,4,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Chile
314,Refurbished Computers: InterConnection,4,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Haiti
315,Refurbished Computers: InterConnection,4,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Japan
316,Refurbished Computers: InterConnection,4,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Pakistan
317,Refurbished Computers: InterConnection,4,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",United States
318,Refurbished Computers: InterConnection,10,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Chile
319,Refurbished Computers: InterConnection,10,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Haiti
320,Refurbished Computers: InterConnection,10,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Japan
321,Refurbished Computers: InterConnection,10,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Pakistan
322,Refurbished Computers: InterConnection,10,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",United States
323,Refurbished Computers: InterConnection,17,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Chile
324,Refurbished Computers: InterConnection,17,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Haiti
325,Refurbished Computers: InterConnection,17,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Japan
326,Refurbished Computers: InterConnection,17,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",Pakistan
327,Refurbished Computers: InterConnection,17,Impact: Creating Opportunity Through Access to Technology,https://interconnection.org/impact.php,Webpage,,,Implicit,"""...bridge the digital divide.""; ""...provides a way to track and monitor cancer patients in third world countries, teach HIV education or allow an individual or family the opportunity to improve their lives.""; ""We offer laptops and desktops to low-income families and students at the lowest price possible""; ""Donations to InterConnection help us cut the average cost of setting up a computer lab in a school, library or community center by over 70%."" ; ""Every month, more than 200 nonprofits receive computers from InterConnection."";",United States
328,Refurbished Computers: InterConnection,11,Environmental Impact: Preserving Our Forests & Streams,https://interconnection.org/give_rec_vs_reuse.php,Webpage,,,Implicit,,nan
329,Refurbished Computers: InterConnection,12,Environmental Impact: Preserving Our Forests & Streams,https://interconnection.org/give_rec_vs_reuse.php,Webpage,,,Implicit,,nan
330,Refurbished Computers: InterConnection,13,Environmental Impact: Preserving Our Forests & Streams,https://interconnection.org/give_rec_vs_reuse.php,Webpage,,,Implicit,,nan
331,Refurbished Computers: InterConnection,4,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",Haiti
332,Refurbished Computers: InterConnection,4,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",India
333,Refurbished Computers: InterConnection,4,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",Mozambique
334,Refurbished Computers: InterConnection,4,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",Peru
335,Refurbished Computers: InterConnection,4,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",Sri Lanka
336,Refurbished Computers: InterConnection,4,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",Tanzania
337,Refurbished Computers: InterConnection,10,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",Haiti
338,Refurbished Computers: InterConnection,10,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",India
339,Refurbished Computers: InterConnection,10,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",Mozambique
340,Refurbished Computers: InterConnection,10,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",Peru
341,Refurbished Computers: InterConnection,10,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",Sri Lanka
342,Refurbished Computers: InterConnection,10,International: Connecting the World,https://interconnection.org/international.php,Webpage,,,Implicit,"""PEACE CORP VOLUNTEER TEACHES COMPUTER BASICS IN MOZAMBIQUE""; ""EMPOWERING DISABLED CHILDREN IN PERU""; ""Donations Make MeaningFul Impact in Sri Lanka""",Tanzania
343,Refurbished Computers: InterConnection,1,National: Closing the Technology Gap in America,https://interconnection.org/national.php,Webpage,,,Implicit,"""They use our computer for their after-school tutoring program for homeless children""; ""Job training for at-risk in NYC""",United States
344,Refurbished Computers: InterConnection,4,National: Closing the Technology Gap in America,https://interconnection.org/national.php,Webpage,,,Implicit,"""They use our computer for their after-school tutoring program for homeless children""; ""Job training for at-risk in NYC""",United States
345,Refurbished Computers: InterConnection,8,National: Closing the Technology Gap in America,https://interconnection.org/national.php,Webpage,,,Implicit,"""They use our computer for their after-school tutoring program for homeless children""; ""Job training for at-risk in NYC""",United States
346,Refurbished Computers: InterConnection,10,National: Closing the Technology Gap in America,https://interconnection.org/national.php,Webpage,,,Implicit,"""They use our computer for their after-school tutoring program for homeless children""; ""Job training for at-risk in NYC""",United States
347,Refurbished Computers: InterConnection,17,National: Closing the Technology Gap in America,https://interconnection.org/national.php,Webpage,,,Implicit,"""They use our computer for their after-school tutoring program for homeless children""; ""Job training for at-risk in NYC""",United States
348,Refurbished Computers: InterConnection,1,Local: Giving Back to the Community,https://interconnection.org/local.php,Webpage,,,Implicit,"""Youth Arts in Spokane""; ""Hunger Relief in Snohomish County""",United States
349,Refurbished Computers: InterConnection,2,Local: Giving Back to the Community,https://interconnection.org/local.php,Webpage,,,Implicit,"""Youth Arts in Spokane""; ""Hunger Relief in Snohomish County""",United States
350,Refurbished Computers: InterConnection,4,Local: Giving Back to the Community,https://interconnection.org/local.php,Webpage,,,Implicit,"""Youth Arts in Spokane""; ""Hunger Relief in Snohomish County""",United States
351,Refurbished Computers: InterConnection,10,Local: Giving Back to the Community,https://interconnection.org/local.php,Webpage,,,Implicit,"""Youth Arts in Spokane""; ""Hunger Relief in Snohomish County""",United States
352,Refurbished Computers: PCs for People,3,Our Mission,https://www.pcsforpeople.org/about-us/,Webpage,,,Implicit,"""Through electronic reuse PCs for People provides the opportunity for all low-income individuals and nonprofits to benefit from the life changing impact of computers and mobile internet.""; ""Our refurbished computers have touched the lives of people around the United States enabling access to better educational, healthcare and employment opportunities""; ""PCs for People has the highest certification for environmental stewardship""",United States
353,Refurbished Computers: PCs for People,410,Our Mission,https://www.pcsforpeople.org/about-us/,Webpage,,,Implicit,"""Through electronic reuse PCs for People provides the opportunity for all low-income individuals and nonprofits to benefit from the life changing impact of computers and mobile internet.""; ""Our refurbished computers have touched the lives of people around the United States enabling access to better educational, healthcare and employment opportunities""; ""PCs for People has the highest certification for environmental stewardship""",United States
354,Refurbished Computers: PCs for People,11,Our Mission,https://www.pcsforpeople.org/about-us/,Webpage,,,Implicit,"""Through electronic reuse PCs for People provides the opportunity for all low-income individuals and nonprofits to benefit from the life changing impact of computers and mobile internet.""; ""Our refurbished computers have touched the lives of people around the United States enabling access to better educational, healthcare and employment opportunities""; ""PCs for People has the highest certification for environmental stewardship""",United States
355,Refurbished Computers: PCs for People,12,Our Mission,https://www.pcsforpeople.org/about-us/,Webpage,,,Implicit,"""Through electronic reuse PCs for People provides the opportunity for all low-income individuals and nonprofits to benefit from the life changing impact of computers and mobile internet.""; ""Our refurbished computers have touched the lives of people around the United States enabling access to better educational, healthcare and employment opportunities""; ""PCs for People has the highest certification for environmental stewardship""",United States
356,Refurbished Computers: PCs for People,13,Our Mission,https://www.pcsforpeople.org/about-us/,Webpage,,,Implicit,"""Through electronic reuse PCs for People provides the opportunity for all low-income individuals and nonprofits to benefit from the life changing impact of computers and mobile internet.""; ""Our refurbished computers have touched the lives of people around the United States enabling access to better educational, healthcare and employment opportunities""; ""PCs for People has the highest certification for environmental stewardship""",United States
357,Refurbished Computers: PCs for People,17,Our Mission,https://www.pcsforpeople.org/about-us/,Webpage,,,Implicit,"""Through electronic reuse PCs for People provides the opportunity for all low-income individuals and nonprofits to benefit from the life changing impact of computers and mobile internet.""; ""Our refurbished computers have touched the lives of people around the United States enabling access to better educational, healthcare and employment opportunities""; ""PCs for People has the highest certification for environmental stewardship""",United States
358,Sage,8,Sage Foundation: Vision and Mission,https://www.sage.com/en-gb/company/sage-foundation/vision-and-mission/,Webpage,,,Implicit,"""We envision a world where all people and communities thrive because they are living with economic stability and social equality.""; ""Sage Foundation is committed to transforming lives by investing our time, money, expertise and technology to create sustainable social, economic and entrepreneurial opportunities in our local communities around the world.""",United States
359,Sage,10,Sage Foundation: Vision and Mission,https://www.sage.com/en-gb/company/sage-foundation/vision-and-mission/,Webpage,,,Implicit,"""We envision a world where all people and communities thrive because they are living with economic stability and social equality.""; ""Sage Foundation is committed to transforming lives by investing our time, money, expertise and technology to create sustainable social, economic and entrepreneurial opportunities in our local communities around the world.""",United States
360,Sage,11,About Sage: Corporate Social Responsibility,https://www.sage.com/en-gb/company/about-sage/corporate-social-responsibility/,Webpage,,,Implicit,"Mostly vague. ""We remain committed to reducing our energy consumption and related emissions where possible, as well as reducing our wider impacts such as resource use and waste to landfill.""; ""We have a Code of Ethics which recognises the importance of treating all of our employees fairly, covering issues such as responsible employment, diversity and equal opportunities.""; ""we have established a global framework for our operating companies to work within, allowing them flexibility over which area to invest in according to what will have the most meaning and impact locally""",United States
361,Sage,12,About Sage: Corporate Social Responsibility,https://www.sage.com/en-gb/company/about-sage/corporate-social-responsibility/,Webpage,,,Implicit,"Mostly vague. ""We remain committed to reducing our energy consumption and related emissions where possible, as well as reducing our wider impacts such as resource use and waste to landfill.""; ""We have a Code of Ethics which recognises the importance of treating all of our employees fairly, covering issues such as responsible employment, diversity and equal opportunities.""; ""we have established a global framework for our operating companies to work within, allowing them flexibility over which area to invest in according to what will have the most meaning and impact locally""",United States
362,Sage,13,About Sage: Corporate Social Responsibility,https://www.sage.com/en-gb/company/about-sage/corporate-social-responsibility/,Webpage,,,Implicit,"Mostly vague. ""We remain committed to reducing our energy consumption and related emissions where possible, as well as reducing our wider impacts such as resource use and waste to landfill.""; ""We have a Code of Ethics which recognises the importance of treating all of our employees fairly, covering issues such as responsible employment, diversity and equal opportunities.""; ""we have established a global framework for our operating companies to work within, allowing them flexibility over which area to invest in according to what will have the most meaning and impact locally""",United States
363,Sage,10,About Sage: Corporate Social Responsibility,https://www.sage.com/en-gb/company/about-sage/corporate-social-responsibility/,Webpage,,,Implicit,"Mostly vague. ""We remain committed to reducing our energy consumption and related emissions where possible, as well as reducing our wider impacts such as resource use and waste to landfill.""; ""We have a Code of Ethics which recognises the importance of treating all of our employees fairly, covering issues such as responsible employment, diversity and equal opportunities.""; ""we have established a global framework for our operating companies to work within, allowing them flexibility over which area to invest in according to what will have the most meaning and impact locally""",United States
364,Skillsoft,4,Skillsoft: Improving people's lives across the world through learning,https://www.skillsoft.com/about/corporate-social-responsibility/,Webpage,,,Implicit,"""Fundamentally, our corporate social responsibility (CSR) strategy reflects our purpose driven culture. We are passionate about learning and we are proud to share what we do with those in need.""",United States
365,Society for Nonprofits,17,About Us,https://www.snpo.org/aboutus/,Webpage,,,Implicit,"""Society for Nonprofits and the resources it provides helps to close those gaps in knowledge, develop stronger nonprofit leaders and grow the capacity of nonprofit organizations. """,nan
366,Sparrow,1,Sparrow Impact Report,https://sparrowmobile.com/wp-content/uploads/Sparrow-Impact-Report-2017-18.pdf,Report,1/31/2018,,Implicit,"""Regions: US, Africa, Asia""; still question of whether this is relevant to database, since org is designed around a problem",United States
367,Symantec,4,Symantec 2018 Corporate Responsibility Report,https://www.symantec.com/content/dam/symantec/docs/reports/2018-corporate-responsibility-report-en.pdf,Report,2018,,Explicit,Page 5,United States
